rollout_id,pair_id,state_type,checkpoint_t,rollout_k,target_transition_success,generated_token_count
pair_pair_math500_153_control_ckpt_000_r_03,pair_math500_153,control,0,3,1,512
pair_pair_math500_153_control_ckpt_000_r_04,pair_math500_153,control,0,4,0,512
pair_pair_math500_153_control_ckpt_000_r_05,pair_math500_153,control,0,5,0,512
pair_pair_math500_153_control_ckpt_000_r_06,pair_math500_153,control,0,6,1,512
pair_pair_math500_153_control_ckpt_000_r_07,pair_math500_153,control,0,7,0,512
pair_pair_math500_153_control_ckpt_000_r_08,pair_math500_153,control,0,8,1,509
pair_pair_math500_153_control_ckpt_000_r_09,pair_math500_153,control,0,9,1,480
pair_pair_math500_153_control_ckpt_000_r_10,pair_math500_153,control,0,10,0,512
pair_pair_math500_153_control_ckpt_000_r_11,pair_math500_153,control,0,11,0,512
pair_pair_math500_153_control_ckpt_000_r_12,pair_math500_153,control,0,12,0,512
pair_pair_math500_153_control_ckpt_000_r_13,pair_math500_153,control,0,13,0,512
pair_pair_math500_153_control_ckpt_000_r_14,pair_math500_153,control,0,14,0,508
pair_pair_math500_153_control_ckpt_000_r_15,pair_math500_153,control,0,15,1,489
pair_pair_math500_153_control_ckpt_000_r_16,pair_math500_153,control,0,16,0,501
pair_pair_math500_153_control_ckpt_256_r_01,pair_math500_153,control,256,1,0,512
pair_pair_math500_153_control_ckpt_256_r_02,pair_math500_153,control,256,2,0,512
pair_pair_math500_153_control_ckpt_256_r_03,pair_math500_153,control,256,3,1,512
pair_pair_math500_153_control_ckpt_256_r_04,pair_math500_153,control,256,4,0,415
pair_pair_math500_153_control_ckpt_256_r_05,pair_math500_153,control,256,5,1,512
pair_pair_math500_153_control_ckpt_256_r_06,pair_math500_153,control,256,6,0,465
pair_pair_math500_153_control_ckpt_256_r_07,pair_math500_153,control,256,7,1,458
pair_pair_math500_153_control_ckpt_256_r_08,pair_math500_153,control,256,8,0,509
pair_pair_math500_153_control_ckpt_256_r_09,pair_math500_153,control,256,9,1,446
pair_pair_math500_153_control_ckpt_256_r_10,pair_math500_153,control,256,10,1,492
pair_pair_math500_153_control_ckpt_256_r_11,pair_math500_153,control,256,11,1,481
pair_pair_math500_153_control_ckpt_256_r_12,pair_math500_153,control,256,12,1,444
pair_pair_math500_153_control_ckpt_256_r_13,pair_math500_153,control,256,13,0,438
pair_pair_math500_153_control_ckpt_256_r_14,pair_math500_153,control,256,14,1,469
pair_pair_math500_153_control_ckpt_256_r_15,pair_math500_153,control,256,15,0,512
pair_pair_math500_153_control_ckpt_256_r_16,pair_math500_153,control,256,16,0,512
pair_pair_math500_153_recovery_ckpt_000_r_01,pair_math500_153,recovery,0,1,0,512
pair_pair_math500_153_recovery_ckpt_000_r_02,pair_math500_153,recovery,0,2,0,496
pair_pair_math500_153_recovery_ckpt_000_r_03,pair_math500_153,recovery,0,3,0,509
pair_pair_math500_153_recovery_ckpt_000_r_04,pair_math500_153,recovery,0,4,0,512
pair_pair_math500_153_recovery_ckpt_000_r_05,pair_math500_153,recovery,0,5,0,465
pair_pair_math500_153_recovery_ckpt_000_r_06,pair_math500_153,recovery,0,6,1,499
pair_pair_math500_153_recovery_ckpt_000_r_07,pair_math500_153,recovery,0,7,0,474
pair_pair_math500_153_recovery_ckpt_000_r_08,pair_math500_153,recovery,0,8,0,495
pair_pair_math500_153_recovery_ckpt_000_r_09,pair_math500_153,recovery,0,9,1,439
pair_pair_math500_153_recovery_ckpt_000_r_10,pair_math500_153,recovery,0,10,0,488
pair_pair_math500_153_recovery_ckpt_000_r_11,pair_math500_153,recovery,0,11,1,438
pair_pair_math500_153_recovery_ckpt_000_r_12,pair_math500_153,recovery,0,12,1,478
pair_pair_math500_153_recovery_ckpt_000_r_13,pair_math500_153,recovery,0,13,1,483
pair_pair_math500_153_recovery_ckpt_000_r_14,pair_math500_153,recovery,0,14,0,495
pair_pair_math500_153_recovery_ckpt_000_r_15,pair_math500_153,recovery,0,15,0,476
pair_pair_math500_153_recovery_ckpt_000_r_16,pair_math500_153,recovery,0,16,1,502
pair_pair_math500_153_recovery_ckpt_256_r_01,pair_math500_153,recovery,256,1,1,400
pair_pair_math500_153_recovery_ckpt_256_r_02,pair_math500_153,recovery,256,2,1,498
pair_pair_math500_153_recovery_ckpt_256_r_03,pair_math500_153,recovery,256,3,1,512
pair_pair_math500_153_recovery_ckpt_256_r_04,pair_math500_153,recovery,256,4,1,497
pair_pair_math500_153_recovery_ckpt_256_r_05,pair_math500_153,recovery,256,5,1,470
pair_pair_math500_153_recovery_ckpt_256_r_06,pair_math500_153,recovery,256,6,1,474
pair_pair_math500_153_recovery_ckpt_256_r_07,pair_math500_153,recovery,256,7,1,510
pair_pair_math500_153_recovery_ckpt_256_r_08,pair_math500_153,recovery,256,8,0,492
pair_pair_math500_153_recovery_ckpt_256_r_09,pair_math500_153,recovery,256,9,1,489
pair_pair_math500_153_recovery_ckpt_256_r_10,pair_math500_153,recovery,256,10,1,503
pair_pair_math500_153_recovery_ckpt_256_r_11,pair_math500_153,recovery,256,11,1,511
pair_pair_math500_153_recovery_ckpt_256_r_12,pair_math500_153,recovery,256,12,1,447
pair_pair_math500_153_recovery_ckpt_256_r_13,pair_math500_153,recovery,256,13,1,460
pair_pair_math500_153_recovery_ckpt_256_r_14,pair_math500_153,recovery,256,14,0,491
pair_pair_math500_153_recovery_ckpt_256_r_15,pair_math500_153,recovery,256,15,1,466
pair_pair_math500_153_recovery_ckpt_256_r_16,pair_math500_153,recovery,256,16,0,512
pair_pair_math500_154_control_ckpt_000_r_01,pair_math500_154,control,0,1,0,512
pair_pair_math500_154_control_ckpt_000_r_02,pair_math500_154,control,0,2,0,481
pair_pair_math500_154_control_ckpt_000_r_03,pair_math500_154,control,0,3,0,512
pair_pair_math500_154_control_ckpt_000_r_04,pair_math500_154,control,0,4,0,512
pair_pair_math500_154_control_ckpt_000_r_05,pair_math500_154,control,0,5,0,512
pair_pair_math500_154_control_ckpt_000_r_06,pair_math500_154,control,0,6,0,492
pair_pair_math500_154_control_ckpt_000_r_07,pair_math500_154,control,0,7,0,501
pair_pair_math500_154_control_ckpt_000_r_08,pair_math500_154,control,0,8,1,495
pair_pair_math500_154_control_ckpt_000_r_09,pair_math500_154,control,0,9,1,512
pair_pair_math500_154_control_ckpt_000_r_10,pair_math500_154,control,0,10,1,512
pair_pair_math500_154_control_ckpt_000_r_11,pair_math500_154,control,0,11,1,491
pair_pair_math500_154_control_ckpt_000_r_12,pair_math500_154,control,0,12,1,512
pair_pair_math500_154_control_ckpt_000_r_13,pair_math500_154,control,0,13,1,495
pair_pair_math500_154_control_ckpt_000_r_14,pair_math500_154,control,0,14,1,512
pair_pair_math500_154_control_ckpt_000_r_15,pair_math500_154,control,0,15,1,512
pair_pair_math500_154_control_ckpt_000_r_16,pair_math500_154,control,0,16,1,512
pair_pair_math500_154_control_ckpt_256_r_01,pair_math500_154,control,256,1,1,512
pair_pair_math500_154_control_ckpt_256_r_02,pair_math500_154,control,256,2,0,461
pair_pair_math500_154_control_ckpt_256_r_03,pair_math500_154,control,256,3,1,482
pair_pair_math500_154_control_ckpt_256_r_04,pair_math500_154,control,256,4,1,494
pair_pair_math500_154_control_ckpt_256_r_05,pair_math500_154,control,256,5,1,501
pair_pair_math500_154_control_ckpt_256_r_06,pair_math500_154,control,256,6,1,512
pair_pair_math500_154_control_ckpt_256_r_07,pair_math500_154,control,256,7,1,512
pair_pair_math500_154_control_ckpt_256_r_08,pair_math500_154,control,256,8,1,512
pair_pair_math500_154_control_ckpt_256_r_09,pair_math500_154,control,256,9,0,508
pair_pair_math500_154_control_ckpt_256_r_10,pair_math500_154,control,256,10,0,512
pair_pair_math500_154_control_ckpt_256_r_11,pair_math500_154,control,256,11,1,434
pair_pair_math500_154_control_ckpt_256_r_12,pair_math500_154,control,256,12,1,512
pair_pair_math500_154_control_ckpt_256_r_13,pair_math500_154,control,256,13,1,512
pair_pair_math500_154_control_ckpt_256_r_14,pair_math500_154,control,256,14,1,483
pair_pair_math500_154_control_ckpt_256_r_15,pair_math500_154,control,256,15,1,505
pair_pair_math500_154_control_ckpt_256_r_16,pair_math500_154,control,256,16,1,512
pair_pair_math500_154_recovery_ckpt_000_r_01,pair_math500_154,recovery,0,1,0,512
pair_pair_math500_154_recovery_ckpt_000_r_02,pair_math500_154,recovery,0,2,0,447
pair_pair_math500_154_recovery_ckpt_000_r_03,pair_math500_154,recovery,0,3,1,512
pair_pair_math500_154_recovery_ckpt_000_r_04,pair_math500_154,recovery,0,4,0,512
pair_pair_math500_154_recovery_ckpt_000_r_05,pair_math500_154,recovery,0,5,0,512
pair_pair_math500_154_recovery_ckpt_000_r_06,pair_math500_154,recovery,0,6,0,489
pair_pair_math500_154_recovery_ckpt_000_r_07,pair_math500_154,recovery,0,7,0,509
pair_pair_math500_154_recovery_ckpt_000_r_08,pair_math500_154,recovery,0,8,0,491
pair_pair_math500_154_recovery_ckpt_000_r_09,pair_math500_154,recovery,0,9,0,428
pair_pair_math500_154_recovery_ckpt_000_r_10,pair_math500_154,recovery,0,10,0,505
pair_pair_math500_154_recovery_ckpt_000_r_11,pair_math500_154,recovery,0,11,0,493
pair_pair_math500_154_recovery_ckpt_000_r_12,pair_math500_154,recovery,0,12,1,492
pair_pair_math500_154_recovery_ckpt_000_r_13,pair_math500_154,recovery,0,13,0,474
pair_pair_math500_154_recovery_ckpt_000_r_14,pair_math500_154,recovery,0,14,0,492
pair_pair_math500_154_recovery_ckpt_000_r_15,pair_math500_154,recovery,0,15,0,471
pair_pair_math500_154_recovery_ckpt_000_r_16,pair_math500_154,recovery,0,16,0,485
pair_pair_math500_154_recovery_ckpt_256_r_01,pair_math500_154,recovery,256,1,0,491
pair_pair_math500_154_recovery_ckpt_256_r_02,pair_math500_154,recovery,256,2,1,430
pair_pair_math500_154_recovery_ckpt_256_r_03,pair_math500_154,recovery,256,3,1,487
pair_pair_math500_154_recovery_ckpt_256_r_04,pair_math500_154,recovery,256,4,1,512
pair_pair_math500_154_recovery_ckpt_256_r_05,pair_math500_154,recovery,256,5,1,493
pair_pair_math500_154_recovery_ckpt_256_r_06,pair_math500_154,recovery,256,6,1,408
pair_pair_math500_154_recovery_ckpt_256_r_07,pair_math500_154,recovery,256,7,0,512
pair_pair_math500_154_recovery_ckpt_256_r_08,pair_math500_154,recovery,256,8,0,463
pair_pair_math500_154_recovery_ckpt_256_r_09,pair_math500_154,recovery,256,9,0,512
pair_pair_math500_154_recovery_ckpt_256_r_10,pair_math500_154,recovery,256,10,1,495
pair_pair_math500_154_recovery_ckpt_256_r_11,pair_math500_154,recovery,256,11,0,474
pair_pair_math500_154_recovery_ckpt_256_r_12,pair_math500_154,recovery,256,12,1,485
pair_pair_math500_154_recovery_ckpt_256_r_13,pair_math500_154,recovery,256,13,0,512
pair_pair_math500_154_recovery_ckpt_256_r_14,pair_math500_154,recovery,256,14,1,512
pair_pair_math500_154_recovery_ckpt_256_r_15,pair_math500_154,recovery,256,15,0,484
pair_pair_math500_154_recovery_ckpt_256_r_16,pair_math500_154,recovery,256,16,1,507
pair_pair_math500_156_control_ckpt_000_r_01,pair_math500_156,control,0,1,1,480
pair_pair_math500_156_control_ckpt_000_r_02,pair_math500_156,control,0,2,1,512
pair_pair_math500_156_control_ckpt_000_r_03,pair_math500_156,control,0,3,0,487
pair_pair_math500_156_control_ckpt_000_r_04,pair_math500_156,control,0,4,0,512
pair_pair_math500_156_control_ckpt_000_r_05,pair_math500_156,control,0,5,0,512
pair_pair_math500_156_control_ckpt_000_r_06,pair_math500_156,control,0,6,0,448
pair_pair_math500_156_control_ckpt_000_r_07,pair_math500_156,control,0,7,0,512
pair_pair_math500_156_control_ckpt_000_r_08,pair_math500_156,control,0,8,1,512
pair_pair_math500_156_control_ckpt_000_r_09,pair_math500_156,control,0,9,0,484
pair_pair_math500_156_control_ckpt_000_r_10,pair_math500_156,control,0,10,1,511
pair_pair_math500_156_control_ckpt_000_r_11,pair_math500_156,control,0,11,1,512
pair_pair_math500_156_control_ckpt_000_r_12,pair_math500_156,control,0,12,0,481
pair_pair_math500_156_control_ckpt_000_r_13,pair_math500_156,control,0,13,1,512
pair_pair_math500_156_control_ckpt_000_r_14,pair_math500_156,control,0,14,0,512
pair_pair_math500_156_control_ckpt_000_r_15,pair_math500_156,control,0,15,0,469
pair_pair_math500_156_control_ckpt_000_r_16,pair_math500_156,control,0,16,1,512
pair_pair_math500_156_control_ckpt_256_r_01,pair_math500_156,control,256,1,0,445
pair_pair_math500_156_control_ckpt_256_r_02,pair_math500_156,control,256,2,0,488
pair_pair_math500_156_control_ckpt_256_r_03,pair_math500_156,control,256,3,0,512
pair_pair_math500_156_control_ckpt_256_r_04,pair_math500_156,control,256,4,0,512
pair_pair_math500_156_control_ckpt_256_r_05,pair_math500_156,control,256,5,0,512
pair_pair_math500_156_control_ckpt_256_r_06,pair_math500_156,control,256,6,0,512
pair_pair_math500_156_control_ckpt_256_r_07,pair_math500_156,control,256,7,0,512
pair_pair_math500_156_control_ckpt_256_r_08,pair_math500_156,control,256,8,1,490
pair_pair_math500_156_control_ckpt_256_r_09,pair_math500_156,control,256,9,0,512
pair_pair_math500_156_control_ckpt_256_r_10,pair_math500_156,control,256,10,0,512
pair_pair_math500_156_control_ckpt_256_r_11,pair_math500_156,control,256,11,1,512
pair_pair_math500_156_control_ckpt_256_r_12,pair_math500_156,control,256,12,1,430
pair_pair_math500_156_control_ckpt_256_r_13,pair_math500_156,control,256,13,0,501
pair_pair_math500_156_control_ckpt_256_r_14,pair_math500_156,control,256,14,1,512
pair_pair_math500_156_control_ckpt_256_r_15,pair_math500_156,control,256,15,0,475
pair_pair_math500_156_control_ckpt_256_r_16,pair_math500_156,control,256,16,0,512
pair_pair_math500_156_recovery_ckpt_000_r_01,pair_math500_156,recovery,0,1,0,432
pair_pair_math500_156_recovery_ckpt_000_r_02,pair_math500_156,recovery,0,2,0,358
pair_pair_math500_156_recovery_ckpt_000_r_03,pair_math500_156,recovery,0,3,0,512
pair_pair_math500_156_recovery_ckpt_000_r_04,pair_math500_156,recovery,0,4,1,425
pair_pair_math500_156_recovery_ckpt_000_r_05,pair_math500_156,recovery,0,5,0,512
pair_pair_math500_156_recovery_ckpt_000_r_06,pair_math500_156,recovery,0,6,1,512
pair_pair_math500_156_recovery_ckpt_000_r_07,pair_math500_156,recovery,0,7,1,489
pair_pair_math500_156_recovery_ckpt_000_r_08,pair_math500_156,recovery,0,8,0,492
pair_pair_math500_156_recovery_ckpt_000_r_09,pair_math500_156,recovery,0,9,0,466
pair_pair_math500_156_recovery_ckpt_000_r_10,pair_math500_156,recovery,0,10,0,440
pair_pair_math500_156_recovery_ckpt_000_r_11,pair_math500_156,recovery,0,11,0,512
pair_pair_math500_156_recovery_ckpt_000_r_12,pair_math500_156,recovery,0,12,0,421
pair_pair_math500_156_recovery_ckpt_000_r_13,pair_math500_156,recovery,0,13,0,418
pair_pair_math500_156_recovery_ckpt_000_r_14,pair_math500_156,recovery,0,14,0,440
pair_pair_math500_156_recovery_ckpt_000_r_15,pair_math500_156,recovery,0,15,0,512
pair_pair_math500_156_recovery_ckpt_000_r_16,pair_math500_156,recovery,0,16,1,484
pair_pair_math500_156_recovery_ckpt_256_r_01,pair_math500_156,recovery,256,1,1,495
pair_pair_math500_156_recovery_ckpt_256_r_02,pair_math500_156,recovery,256,2,0,474
pair_pair_math500_156_recovery_ckpt_256_r_03,pair_math500_156,recovery,256,3,1,509
pair_pair_math500_156_recovery_ckpt_256_r_04,pair_math500_156,recovery,256,4,0,512
pair_pair_math500_156_recovery_ckpt_256_r_05,pair_math500_156,recovery,256,5,0,492
pair_pair_math500_156_recovery_ckpt_256_r_06,pair_math500_156,recovery,256,6,0,479
pair_pair_math500_156_recovery_ckpt_256_r_07,pair_math500_156,recovery,256,7,1,486
pair_pair_math500_156_recovery_ckpt_256_r_08,pair_math500_156,recovery,256,8,0,477
pair_pair_math500_156_recovery_ckpt_256_r_09,pair_math500_156,recovery,256,9,1,441
pair_pair_math500_156_recovery_ckpt_256_r_10,pair_math500_156,recovery,256,10,0,430
pair_pair_math500_156_recovery_ckpt_256_r_11,pair_math500_156,recovery,256,11,1,400
pair_pair_math500_156_recovery_ckpt_256_r_12,pair_math500_156,recovery,256,12,0,512
pair_pair_math500_156_recovery_ckpt_256_r_13,pair_math500_156,recovery,256,13,1,482
pair_pair_math500_156_recovery_ckpt_256_r_14,pair_math500_156,recovery,256,14,0,435
pair_pair_math500_156_recovery_ckpt_256_r_15,pair_math500_156,recovery,256,15,1,488
pair_pair_math500_156_recovery_ckpt_256_r_16,pair_math500_156,recovery,256,16,0,489
pair_pair_math500_157_control_ckpt_000_r_01,pair_math500_157,control,0,1,0,466
pair_pair_math500_157_control_ckpt_000_r_02,pair_math500_157,control,0,2,0,461
pair_pair_math500_157_control_ckpt_000_r_03,pair_math500_157,control,0,3,1,512
pair_pair_math500_157_control_ckpt_000_r_04,pair_math500_157,control,0,4,1,512
pair_pair_math500_157_control_ckpt_000_r_05,pair_math500_157,control,0,5,0,455
pair_pair_math500_157_control_ckpt_000_r_06,pair_math500_157,control,0,6,0,512
pair_pair_math500_157_control_ckpt_000_r_07,pair_math500_157,control,0,7,0,512
pair_pair_math500_157_control_ckpt_000_r_08,pair_math500_157,control,0,8,0,512
pair_pair_math500_157_control_ckpt_000_r_09,pair_math500_157,control,0,9,0,497
pair_pair_math500_157_control_ckpt_000_r_10,pair_math500_157,control,0,10,0,430
pair_pair_math500_157_control_ckpt_000_r_11,pair_math500_157,control,0,11,0,512
pair_pair_math500_157_control_ckpt_000_r_12,pair_math500_157,control,0,12,0,497
pair_pair_math500_157_control_ckpt_000_r_13,pair_math500_157,control,0,13,0,466
pair_pair_math500_157_control_ckpt_000_r_14,pair_math500_157,control,0,14,0,512
pair_pair_math500_157_control_ckpt_000_r_15,pair_math500_157,control,0,15,0,512
pair_pair_math500_157_control_ckpt_000_r_16,pair_math500_157,control,0,16,0,512
pair_pair_math500_157_control_ckpt_256_r_01,pair_math500_157,control,256,1,1,512
pair_pair_math500_157_control_ckpt_256_r_02,pair_math500_157,control,256,2,1,410
pair_pair_math500_157_control_ckpt_256_r_03,pair_math500_157,control,256,3,1,442
pair_pair_math500_157_control_ckpt_256_r_04,pair_math500_157,control,256,4,0,468
pair_pair_math500_157_control_ckpt_256_r_05,pair_math500_157,control,256,5,0,509
pair_pair_math500_157_control_ckpt_256_r_06,pair_math500_157,control,256,6,1,512
pair_pair_math500_157_control_ckpt_256_r_07,pair_math500_157,control,256,7,1,512
pair_pair_math500_157_control_ckpt_256_r_08,pair_math500_157,control,256,8,0,512
pair_pair_math500_157_control_ckpt_256_r_09,pair_math500_157,control,256,9,0,501
pair_pair_math500_157_control_ckpt_256_r_10,pair_math500_157,control,256,10,1,495
pair_pair_math500_157_control_ckpt_256_r_11,pair_math500_157,control,256,11,1,512
pair_pair_math500_157_control_ckpt_256_r_12,pair_math500_157,control,256,12,0,512
pair_pair_math500_157_control_ckpt_256_r_13,pair_math500_157,control,256,13,0,512
pair_pair_math500_157_control_ckpt_256_r_14,pair_math500_157,control,256,14,0,512
pair_pair_math500_157_control_ckpt_256_r_15,pair_math500_157,control,256,15,1,475
pair_pair_math500_157_control_ckpt_256_r_16,pair_math500_157,control,256,16,0,447
pair_pair_math500_157_recovery_ckpt_000_r_01,pair_math500_157,recovery,0,1,1,512
pair_pair_math500_157_recovery_ckpt_000_r_02,pair_math500_157,recovery,0,2,0,512
pair_pair_math500_157_recovery_ckpt_000_r_03,pair_math500_157,recovery,0,3,1,483
pair_pair_math500_157_recovery_ckpt_000_r_04,pair_math500_157,recovery,0,4,0,455
pair_pair_math500_157_recovery_ckpt_000_r_05,pair_math500_157,recovery,0,5,0,460
pair_pair_math500_157_recovery_ckpt_000_r_06,pair_math500_157,recovery,0,6,1,512
pair_pair_math500_157_recovery_ckpt_000_r_07,pair_math500_157,recovery,0,7,1,487
pair_pair_math500_157_recovery_ckpt_000_r_08,pair_math500_157,recovery,0,8,0,512
pair_pair_math500_157_recovery_ckpt_000_r_09,pair_math500_157,recovery,0,9,0,318
pair_pair_math500_157_recovery_ckpt_000_r_10,pair_math500_157,recovery,0,10,1,465
pair_pair_math500_157_recovery_ckpt_000_r_11,pair_math500_157,recovery,0,11,1,456
pair_pair_math500_157_recovery_ckpt_000_r_12,pair_math500_157,recovery,0,12,0,459
pair_pair_math500_157_recovery_ckpt_000_r_13,pair_math500_157,recovery,0,13,0,484
pair_pair_math500_157_recovery_ckpt_000_r_14,pair_math500_157,recovery,0,14,1,420
